document_id,application_id,doc_type,file_name,mime_type,size_bytes,storage_key,source,page_count,uploaded_by,uploaded_at,status,sha256,ocr_quality
3721,1109,TAX_RETURN,pinehurst-tire-llc-tax_return-202603.pdf,application/pdf,2096290,northstar-documents/cascade/1109/3721/pinehurst-tire-llc-tax_return-202603.pdf,PORTAL_UPLOAD,14,shirley.wilson@pinehurstbiz.com,2026-03-01 13:44:33.014896-05:00,PARSED,8d48ab67d1f97225763702f326bb5f025bbb1d314833aa6fbbbcc6f941a1bba2,good
3722,1109,BANK_STATEMENT,pinehurst-tire-llc-bank_statement-202602.pdf,application/pdf,3841786,northstar-documents/cascade/1109/3722/pinehurst-tire-llc-bank_statement-202602.pdf,LEDGERLINK,13,system,2026-02-28 21:27:06.239754-05:00,PARSED,,good
3723,1110,BANK_STATEMENT,document (2).pdf,application/pdf,249606,northstar-documents/nsc_direct/1110/3723/document (2).pdf,EMAIL,3,intake@northstarcapital.com,2026-02-28 04:06:00.604650-05:00,PARSED,,fair
3724,1110,DRIVERS_LICENSE,matthews-works-llc-drivers_license-202602.jpg,image/jpeg,202621,northstar-documents/nsc_direct/1110/3724/matthews-works-llc-drivers_license-202602.jpg,PORTAL_UPLOAD,1,cynthia.adams@matthewsbiz.com,2026-02-26 22:40:24.737595-05:00,PARSED,d05581890e7d5164401f68123d9909596e3930979a32501e4c214bf4efbd34e0,good
3725,1110,VOIDED_CHECK,matthews-works-llc-voided_check-202602.jpg,image/jpeg,185208,northstar-documents/nsc_direct/1110/3725/matthews-works-llc-voided_check-202602.jpg,PORTAL_UPLOAD,2,cynthia.adams@matthewsbiz.com,2026-02-26 21:37:52.462229-05:00,PARSED,de93bb645d2178b47c57ba08a0210d64de6341b0f6a2887ef8cb57ec113dcb3e,good
3726,1111,BANK_STATEMENT,fax-20260321-3726.pdf,application/pdf,231532,northstar-documents/nsc_direct/1111/3726/fax-20260321-3726.pdf,FAX,4,system,2026-03-21 10:06:53.901125-05:00,PARSED,,poor
3727,1111,AR_AGING,piedmont-auto-solutions-inc-ar_aging-202603.xls,application/vnd.ms-excel,7162368,northstar-documents/nsc_direct/1111/3727/piedmont-auto-solutions-inc-ar_aging-202603.xls,PORTAL_UPLOAD,24,karen.hall@piedmontco.com,2026-03-23 02:27:08.826142-05:00,PARSED,cbf2d839c5d6d37e9215c43a79ed96b7294448c589f5ad0945f95cef33e5db95,good
3728,1111,BANK_STATEMENT,piedmont-auto-solutions-inc-bank_statement-202603.pdf,application/pdf,557268,northstar-documents/nsc_direct/1111/3728/piedmont-auto-solutions-inc-bank_statement-202603.pdf,LEDGERLINK,3,system,2026-03-21 01:41:12.473894-05:00,PARSED,,good
3729,1112,BANK_STATEMENT,cornelius-catering-co-bank_statement-202602.pdf,application/pdf,3216664,northstar-documents/nsc_direct/1112/3729/cornelius-catering-co-bank_statement-202602.pdf,PORTAL_UPLOAD,11,stephen.johnson@corneliusinc.com,2026-02-26 13:25:56.640961-05:00,PARSED,6bcb0777f1bfd69fcbde1c7ce6a44027b0191040154ef8b0cb7111b08f599e3c,good
3730,1112,BANK_STATEMENT,cornelius-catering-co-bank_statement-202602.pdf,application/pdf,1490031,northstar-documents/nsc_direct/1112/3730/cornelius-catering-co-bank_statement-202602.pdf,PORTAL_UPLOAD,9,stephen.johnson@corneliusinc.com,2026-02-25 21:02:43.894400-05:00,PARSED,c980893f86bb3bf19b01b8ee1459b1d872d83efb2d1958b7e3b5997f688476ac,fair
3731,1112,DEBT_SCHEDULE,cornelius-catering-co-debt_schedule-202602.xls,application/vnd.ms-excel,4305186,northstar-documents/nsc_direct/1112/3731/cornelius-catering-co-debt_schedule-202602.xls,LEDGERLINK,23,system,2026-02-24 07:39:10.960277-05:00,PARSED,,good
3732,1113,BANK_STATEMENT,fax-20260302-3732.pdf,application/pdf,1697484,northstar-documents/nsc_direct/1113/3732/fax-20260302-3732.pdf,FAX,12,system,2026-03-02 21:36:33.426854-05:00,RECEIVED,,fair
3733,1113,DEBT_SCHEDULE,waxhaw-and-sons-solutions-in-debt_schedule-202603.xls,application/vnd.ms-excel,4586820,northstar-documents/nsc_direct/1113/3733/waxhaw-and-sons-solutions-in-debt_schedule-202603.xls,LEDGERLINK,15,system,2026-03-04 02:46:19.183207-05:00,PARSED,,good
3734,1113,AR_AGING,waxhaw-and-sons-solutions-in-ar_aging-202603.xls,application/vnd.ms-excel,1295118,northstar-documents/nsc_direct/1113/3734/waxhaw-and-sons-solutions-in-ar_aging-202603.xls,PORTAL_UPLOAD,18,emily.ramirez@waxhawinc.com,2026-03-02 21:11:06.772836-05:00,PARSED,dd5af6f4828aa127043331b10ca12755dba2984a917d5342ef12e92ca22214d5,good
3735,1114,BANK_STATEMENT,white-janitorial-llc-bank_statement-202602.pdf,application/pdf,941721,northstar-documents/nsc_direct/1114/3735/white-janitorial-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,11,jason.moore@white.com,2026-02-27 08:22:34.303671-05:00,PARSED,b89a94f6f796d123e18f36f217d946f6a30a6d4d9e1fc8334f5d90838733b0b5,good
3736,1114,BANK_STATEMENT,white-janitorial-llc-bank_statement-202603.pdf,application/pdf,1075748,northstar-documents/nsc_direct/1114/3736/white-janitorial-llc-bank_statement-202603.pdf,PORTAL_UPLOAD,4,jason.moore@white.com,2026-03-01 04:45:29.228048-05:00,PARSED,54f0c4ec8623fb594f1a321f75b13ab0a849293a5a99300ff19f72fd41ae9fda,fair
3737,1114,BANK_STATEMENT,white-janitorial-llc-bank_statement-202602.pdf,application/pdf,2865296,northstar-documents/nsc_direct/1114/3737/white-janitorial-llc-bank_statement-202602.pdf,EMAIL,14,intake@northstarcapital.com,2026-02-26 17:44:19.245506-05:00,PARSED,,good
3738,1114,BANK_STATEMENT,white-janitorial-llc-bank_statement-202602.pdf,application/pdf,1804182,northstar-documents/nsc_direct/1114/3738/white-janitorial-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,6,jason.moore@white.com,2026-02-27 06:16:29.480234-05:00,PARSED,3534f5de0a3fa3e86b6b8c2627a5cfbcff5e9c7408f1bb84aa2a5da43919a63e,fair
3739,1115,BANK_STATEMENT,cherryville-plumbing-llc-bank_statement-202603.pdf,application/pdf,619364,northstar-documents/cascade/1115/3739/cherryville-plumbing-llc-bank_statement-202603.pdf,PORTAL_UPLOAD,4,dorothy.ramirez@cherryvillebiz.com,2026-03-07 14:58:04.783150-05:00,PARSED,3bbf0c0686cdea245a6e626440c256d88c352355cf2c41defe0d56e19058ce66,good
3740,1115,AR_AGING,cherryville-plumbing-llc-ar_aging-202603.xls,application/vnd.ms-excel,678324,northstar-documents/cascade/1115/3740/cherryville-plumbing-llc-ar_aging-202603.xls,PORTAL_UPLOAD,3,dorothy.ramirez@cherryvillebiz.com,2026-03-05 13:34:45.454326-05:00,PARSED,6e022a37277ee7d8940d58239d5a04c7784a1e682fe418a1081e2206ff77c714,good
3741,1115,DRIVERS_LICENSE,cherryville-plumbing-llc-drivers_license-202603.jpg,image/jpeg,5656794,northstar-documents/cascade/1115/3741/cherryville-plumbing-llc-drivers_license-202603.jpg,PORTAL_UPLOAD,22,dorothy.ramirez@cherryvillebiz.com,2026-03-06 11:58:37.714830-05:00,PARSED,,good
3742,1117,BANK_STATEMENT,cherryville-body-shop-inc-bank_statement-202602.pdf,application/pdf,1092105,northstar-documents/cascade/1117/3742/cherryville-body-shop-inc-bank_statement-202602.pdf,PORTAL_UPLOAD,5,kenneth.brown@cherryvillebiz.com,2026-02-24 22:12:52.640403-05:00,PARSED,ace26ee2b3b9938240dee1bc88c5ccdd6f0639cecb916ca176e6a5093e4bba4d,good
3743,1117,OTHER,cherryville-body-shop-inc-other-202602.pdf,application/pdf,4141553,northstar-documents/cascade/1117/3743/cherryville-body-shop-inc-other-202602.pdf,PORTAL_UPLOAD,13,kenneth.brown@cherryvillebiz.com,2026-02-23 02:47:07.906631-05:00,PARSED,2a3f0b7ffae3f3f5a5ed8f5d821dcf79d9b4d875ed0334b4ac6f9a13c13294f7,good
3744,1117,DRIVERS_LICENSE,scan0012.pdf,image/jpeg,8305440,northstar-documents/cascade/1117/3744/scan0012.pdf,EMAIL,26,intake@northstarcapital.com,2026-02-22 06:02:31.977853-05:00,PARSED,,poor
3745,1118,BANK_STATEMENT,ironwood-works-llc-bank_statement-202602.pdf,application/pdf,1719112,northstar-documents/nsc_direct/1118/3745/ironwood-works-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,8,barbara.yarborough@ironwoodbiz.com,2026-02-26 07:19:40.918069-05:00,PARSED,3c2bec3805bf254650baa043b4e05536756d989568bd65dc51e98297649a7d1d,fair
3746,1118,TAX_RETURN,ironwood-works-llc-tax_return-202602.pdf,application/pdf,1367872,northstar-documents/nsc_direct/1118/3746/ironwood-works-llc-tax_return-202602.pdf,LEDGERLINK,16,system,2026-02-25 14:48:12.095674-05:00,PARSE_FAILED,,good
3747,1118,DRIVERS_LICENSE,ironwood-works-llc-drivers_license-202602.jpg,image/jpeg,5016946,northstar-documents/nsc_direct/1118/3747/ironwood-works-llc-drivers_license-202602.jpg,LEDGERLINK,22,system,2026-02-24 18:15:38.412988-05:00,PARSED,,good
3748,1119,BANK_STATEMENT,rowan-nursery-llc-bank_statement-202603.pdf,application/pdf,2206220,northstar-documents/nsc_direct/1119/3748/rowan-nursery-llc-bank_statement-202603.pdf,PORTAL_UPLOAD,10,margaret.mitchell@rowaninc.com,2026-03-03 20:44:46.081789-05:00,PARSE_FAILED,c28736fcda3dcd4c11b4b433e2e0c0b9ea923671368494eee07cd01cf3d2ac25,good
3749,1119,BANK_STATEMENT,rowan-nursery-llc-bank_statement-202603.pdf,application/pdf,2305736,northstar-documents/nsc_direct/1119/3749/rowan-nursery-llc-bank_statement-202603.pdf,PORTAL_UPLOAD,8,margaret.mitchell@rowaninc.com,2026-03-02 15:57:47.148470-05:00,PARSED,6260afdfe4e7f930b2a2117378a5306a9adcbfd06fc872f61f133a24e74856fa,good
3750,1119,DEBT_SCHEDULE,rowan-nursery-llc-debt_schedule-202603.xls,application/vnd.ms-excel,1990428,northstar-documents/nsc_direct/1119/3750/rowan-nursery-llc-debt_schedule-202603.xls,PORTAL_UPLOAD,11,margaret.mitchell@rowaninc.com,2026-03-05 00:36:12.313755-05:00,QUARANTINED,5642f25c073e135afdc4dd511b8a192767ac123382e0fd1dc5fccef77a063a4d,fair
3751,1119,BANK_STATEMENT,rowan-nursery-llc-bank_statement-202603.pdf,application/pdf,3177432,northstar-documents/nsc_direct/1119/3751/rowan-nursery-llc-bank_statement-202603.pdf,PORTAL_UPLOAD,12,margaret.mitchell@rowaninc.com,2026-03-04 00:13:24.514652-05:00,PARSED,e832a726a4699cecd5e8c89861dda13ac9d944b2e866663e42557a7a501b1ae2,good
3752,1120,BANK_STATEMENT,SCAN_20260214_0001.pdf,application/pdf,823950,northstar-documents/cascade/1120/3752/SCAN_20260214_0001.pdf,EMAIL,10,intake@northstarcapital.com,2026-02-26 17:49:46.469071-05:00,PARSED,,fair
3753,1120,BANK_STATEMENT,salisbury-coffee-co-bank_statement-202602.pdf,application/pdf,2420936,northstar-documents/cascade/1120/3753/salisbury-coffee-co-bank_statement-202602.pdf,EMAIL,8,intake@northstarcapital.com,2026-02-27 00:30:21.026116-05:00,PARSED,,poor
3754,1120,BANK_STATEMENT,salisbury-coffee-co-bank_statement-202602.pdf,application/pdf,2580630,northstar-documents/cascade/1120/3754/salisbury-coffee-co-bank_statement-202602.pdf,PORTAL_UPLOAD,13,donald.pridgen@salisbury.com,2026-02-27 21:17:02.513206-05:00,PARSED,a335dd44b36102c663fefe8255deb4f99bfa2588b1eb4f0661b1c7994d88c6e6,good
3755,1121,BANK_STATEMENT,fax-20260223-3755.pdf,application/pdf,1544202,northstar-documents/nsc_direct/1121/3755/fax-20260223-3755.pdf,FAX,11,system,2026-02-23 08:44:37.112106-05:00,PARSED,,poor
3756,1121,BANK_STATEMENT,cornelius-print-inc-bank_statement-202602.pdf,application/pdf,1134648,northstar-documents/nsc_direct/1121/3756/cornelius-print-inc-bank_statement-202602.pdf,LEDGERLINK,8,system,2026-02-24 16:29:26.453192-05:00,RECEIVED,,fair
3757,1121,DEBT_SCHEDULE,cornelius-print-inc-debt_schedule-202602.xls,application/vnd.ms-excel,5069702,northstar-documents/nsc_direct/1121/3757/cornelius-print-inc-debt_schedule-202602.xls,PORTAL_UPLOAD,22,richard.nelson@corneliusinc.com,2026-02-23 14:56:09.172843-05:00,PARSED,151e380a16436dde37b4f2c3a8eff566f7201166e88cecff1e571d01cf79db26,good
3758,1121,DRIVERS_LICENSE,IMG_4471.pdf,image/jpeg,6266350,northstar-documents/nsc_direct/1121/3758/IMG_4471.pdf,EMAIL,23,intake@northstarcapital.com,2026-02-23 04:24:25.535977-05:00,PARSED,,poor
3759,1122,BANK_STATEMENT,huntersville-logistics-llc-bank_statement-202603.pdf,application/pdf,658629,northstar-documents/bayline/1122/3759/huntersville-logistics-llc-bank_statement-202603.pdf,LEDGERLINK,9,system,2026-03-04 04:32:33.874918-05:00,PARSED,,good
3760,1122,AR_AGING,huntersville-logistics-llc-ar_aging-202603.xls,application/vnd.ms-excel,421118,northstar-documents/bayline/1122/3760/huntersville-logistics-llc-ar_aging-202603.xls,PORTAL_UPLOAD,2,samuel.hernandez@huntersvillebiz.com,2026-03-04 11:52:45.610315-05:00,PARSED,22fe49de0e4c651883d24fc0d2fc12d4bc3fa604c96aa09ca9c9516e2f082a28,good
3761,1123,BANK_STATEMENT,flores-veterinary-solutions--bank_statement-202602.pdf,application/pdf,912405,northstar-documents/nsc_direct/1123/3761/flores-veterinary-solutions--bank_statement-202602.pdf,PORTAL_UPLOAD,5,benjamin.young@floresinc.com,2026-02-28 22:32:56.687966-05:00,PARSED,,good
3762,1123,VOIDED_CHECK,flores-veterinary-solutions--voided_check-202603.jpg,image/jpeg,2491083,northstar-documents/nsc_direct/1123/3762/flores-veterinary-solutions--voided_check-202603.jpg,EMAIL,9,intake@northstarcapital.com,2026-03-02 14:02:41.380070-05:00,PARSED,,fair
3763,1123,DRIVERS_LICENSE,flores-veterinary-solutions--drivers_license-202603.jpg,image/jpeg,1789560,northstar-documents/nsc_direct/1123/3763/flores-veterinary-solutions--drivers_license-202603.jpg,EMAIL,30,intake@northstarcapital.com,2026-03-01 18:47:19.242700-05:00,PARSED,,good
3764,1123,TAX_RETURN,flores-veterinary-solutions--tax_return-202603.pdf,application/pdf,1650502,northstar-documents/nsc_direct/1123/3764/flores-veterinary-solutions--tax_return-202603.pdf,PORTAL_UPLOAD,7,benjamin.young@floresinc.com,2026-03-02 08:58:05.224884-05:00,PARSED,a9ddf86493c4863343928e81a7d96cb3451897c9b55d651b892effca08b60e6a,good
3765,1126,BANK_STATEMENT,fax-20260304-3765.pdf,application/pdf,536990,northstar-documents/bayline/1126/3765/fax-20260304-3765.pdf,FAX,5,system,2026-03-04 21:09:03.698428-05:00,PARSED,,poor
3766,1126,DRIVERS_LICENSE,okafor-coffee-inc-drivers_license-202603.jpg,image/jpeg,1565040,northstar-documents/bayline/1126/3766/okafor-coffee-inc-drivers_license-202603.jpg,EMAIL,6,intake@northstarcapital.com,2026-03-06 20:28:55.737210-05:00,PARSED,,good
3767,1126,BANK_STATEMENT,fax-20260306-3767.pdf,application/pdf,1948240,northstar-documents/bayline/1126/3767/fax-20260306-3767.pdf,FAX,14,system,2026-03-06 14:55:43.537130-05:00,PARSED,,poor
3768,1127,BANK_STATEMENT,brown-janitorial-services-ll-bank_statement-202602.pdf,application/pdf,1054508,northstar-documents/bayline/1127/3768/brown-janitorial-services-ll-bank_statement-202602.pdf,PORTAL_UPLOAD,7,daniel.jackson@brownbiz.com,2026-02-25 14:58:59.755523-05:00,PARSE_FAILED,123392cd68537e3abee15c07487843f38283ea237fa24b65f64cf74a658f5670,good
3769,1127,BANK_STATEMENT,brown-janitorial-services-ll-bank_statement-202602.pdf,application/pdf,1802496,northstar-documents/bayline/1127/3769/brown-janitorial-services-ll-bank_statement-202602.pdf,EMAIL,6,intake@northstarcapital.com,2026-02-27 16:43:08.434156-05:00,PARSED,,fair
3770,1127,AR_AGING,brown-janitorial-services-ll-ar_aging-202602.xls,application/vnd.ms-excel,3610341,northstar-documents/bayline/1127/3770/brown-janitorial-services-ll-ar_aging-202602.xls,EMAIL,21,intake@northstarcapital.com,2026-02-26 08:09:05.474144-05:00,PARSED,,good
3771,1128,BANK_STATEMENT,harbor-enterprises-services--bank_statement-202602.pdf,application/pdf,709368,northstar-documents/nsc_direct/1128/3771/harbor-enterprises-services--bank_statement-202602.pdf,PORTAL_UPLOAD,11,jonathan.sanchez@harborbiz.com,2026-02-25 17:11:15.412962-05:00,RECEIVED,2438b010980683fd18b707dbd23630ef98680adea6d63df04247947fa85052df,good
3772,1128,TAX_RETURN,harbor-enterprises-services--tax_return-202602.pdf,application/pdf,269258,northstar-documents/nsc_direct/1128/3772/harbor-enterprises-services--tax_return-202602.pdf,LEDGERLINK,1,system,2026-02-24 17:44:17.983295-05:00,QUARANTINED,,good
3773,1128,BANK_STATEMENT,fax-20260225-3773.pdf,application/pdf,1344924,northstar-documents/nsc_direct/1128/3773/fax-20260225-3773.pdf,FAX,9,system,2026-02-25 02:49:01.672295-05:00,PARSED,,poor
3774,1129,BANK_STATEMENT,randolph-janitorial-llc-bank_statement-202602.pdf,application/pdf,2539810,northstar-documents/nsc_direct/1129/3774/randolph-janitorial-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,10,kimberly.perez@randolphbiz.com,2026-02-25 13:27:05.333475-05:00,PARSED,924dffa8bae3d67390bdf752aa1fe33ec6a809e5d7a7fe02839d390d6e545119,good
3775,1129,TAX_RETURN,randolph-janitorial-llc-tax_return-202602.pdf,application/pdf,3298204,northstar-documents/nsc_direct/1129/3775/randolph-janitorial-llc-tax_return-202602.pdf,PORTAL_UPLOAD,26,kimberly.perez@randolphbiz.com,2026-02-25 00:32:32.540193-05:00,PARSED,9732499ff0d6822b4a6e5ebc036801494205cf25b77d1caa0dc90618efed5f3c,good
3776,1130,BANK_STATEMENT,vasquez-body-shop-partners-l-bank_statement-202603.pdf,application/pdf,733495,northstar-documents/cascade/1130/3776/vasquez-body-shop-partners-l-bank_statement-202603.pdf,EMAIL,7,intake@northstarcapital.com,2026-03-03 00:26:49.587720-05:00,RECEIVED,,fair
3777,1130,VOIDED_CHECK,vasquez-body-shop-partners-l-voided_check-202603.jpg,image/jpeg,2927624,northstar-documents/cascade/1130/3777/vasquez-body-shop-partners-l-voided_check-202603.jpg,PORTAL_UPLOAD,14,william.adams@vasquezco.com,2026-03-05 02:24:59.533055-05:00,PARSED,018eb7c8fdc4cf7f181536df72cb7fcd8f766cae55889dd525293042774be3d4,poor
3778,1130,TAX_RETURN,vasquez-body-shop-partners-l-tax_return-202603.pdf,application/pdf,3543180,northstar-documents/cascade/1130/3778/vasquez-body-shop-partners-l-tax_return-202603.pdf,EMAIL,30,intake@northstarcapital.com,2026-03-03 14:07:49.722991-05:00,QUARANTINED,,good
3779,1131,BANK_STATEMENT,hickory-staffing-llc-bank_statement-202602.pdf,application/pdf,2440740,northstar-documents/nsc_direct/1131/3779/hickory-staffing-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,10,joshua.jones@hickoryco.com,2026-02-22 18:11:22.653577-05:00,QUARANTINED,05ab4266c4d7d9bfb9fe5bcc60990d75693314457d419cecf33615dee6fa6a19,good
3780,1131,AR_AGING,document (2).pdf,application/vnd.ms-excel,1191998,northstar-documents/nsc_direct/1131/3780/document (2).pdf,EMAIL,23,intake@northstarcapital.com,2026-02-25 19:04:24.663993-05:00,PARSED,,fair
3781,1131,AR_AGING,fax-20260222-3781.pdf,application/pdf,3138156,northstar-documents/nsc_direct/1131/3781/fax-20260222-3781.pdf,FAX,27,system,2026-02-22 23:15:20.601305-05:00,PARSED,,fair
3782,1132,BANK_STATEMENT,carter-realty-solutions-inc-bank_statement-202604.pdf,application/pdf,2190628,northstar-documents/nsc_direct/1132/3782/carter-realty-solutions-inc-bank_statement-202604.pdf,EMAIL,11,intake@northstarcapital.com,2026-04-09 09:00:00-05:00,PARSED,,fair
3783,1132,BANK_STATEMENT,carter-realty-solutions-inc-bank_statement-202604.pdf,application/pdf,1465926,northstar-documents/nsc_direct/1132/3783/carter-realty-solutions-inc-bank_statement-202604.pdf,LEDGERLINK,6,system,2026-04-09 09:00:00-05:00,PARSED,,good
3784,1132,DEBT_SCHEDULE,carter-realty-solutions-inc-debt_schedule-202604.xls,application/vnd.ms-excel,200068,northstar-documents/nsc_direct/1132/3784/carter-realty-solutions-inc-debt_schedule-202604.xls,PORTAL_UPLOAD,2,lisa.young@carter.com,2026-04-09 09:00:00-05:00,PARSED,21c594193451a9a5427d80038714fae224fa4be236fb6a7fe4a91e5d40db7668,good
3785,1132,OTHER,carter-realty-solutions-inc-other-202604.pdf,application/pdf,1213338,northstar-documents/nsc_direct/1132/3785/carter-realty-solutions-inc-other-202604.pdf,PORTAL_UPLOAD,14,lisa.young@carter.com,2026-04-09 09:00:00-05:00,PARSED,adccd637ac9c475793ff54ded51b811a10f0ec0dd7180f2ee3896b61a836a586,good
3786,1133,BANK_STATEMENT,fax-20260223-3786.pdf,application/pdf,664362,northstar-documents/bayline/1133/3786/fax-20260223-3786.pdf,FAX,9,system,2026-02-23 23:46:50.159377-05:00,PARSED,,fair
3787,1133,BANK_STATEMENT,providence-freight-solutions-bank_statement-202602.pdf,application/pdf,1137432,northstar-documents/bayline/1133/3787/providence-freight-solutions-bank_statement-202602.pdf,PORTAL_UPLOAD,8,emily.baker@providenceinc.com,2026-02-25 23:20:25.155179-05:00,PARSED,228d7643006153060932e66216166e0275aa69c0f02e53567e4a2f73ce0cfdcf,good
3788,1133,BANK_STATEMENT,providence-freight-solutions-bank_statement-202602.pdf,application/pdf,3795974,northstar-documents/bayline/1133/3788/providence-freight-solutions-bank_statement-202602.pdf,PORTAL_UPLOAD,14,emily.baker@providenceinc.com,2026-02-23 19:20:09.172292-05:00,PARSED,d21c00ed6d1937fa8c722d0355dbf93880efd04c7a582f4e999dea0f5b777018,good
3789,1134,BANK_STATEMENT,hall-staffing-llc-bank_statement-202602.pdf,application/pdf,880180,northstar-documents/nsc_direct/1134/3789/hall-staffing-llc-bank_statement-202602.pdf,LEDGERLINK,7,system,2026-02-25 12:14:50.241503-05:00,PARSED,,good
3790,1134,BANK_STATEMENT,hall-staffing-llc-bank_statement-202602.pdf,application/pdf,4112823,northstar-documents/nsc_direct/1134/3790/hall-staffing-llc-bank_statement-202602.pdf,LEDGERLINK,13,system,2026-02-28 00:00:11.840653-05:00,PARSED,,good
3791,1134,AR_AGING,scan0012.pdf,application/vnd.ms-excel,1534498,northstar-documents/nsc_direct/1134/3791/scan0012.pdf,EMAIL,14,intake@northstarcapital.com,2026-02-28 03:09:47.380655-05:00,PARSED,,fair
3792,1134,BANK_STATEMENT,hall-staffing-llc-bank_statement-202602.pdf,application/pdf,1412691,northstar-documents/nsc_direct/1134/3792/hall-staffing-llc-bank_statement-202602.pdf,PORTAL_UPLOAD,7,emily.harris@hallco.com,2026-02-26 07:41:59.302216-05:00,PARSED,d2605992897cd1fd0b38240ce4892af6602dc87c325649ab2e913825afa4abf4,good
