applicant_id,legal_name,dba_name,ein,owner_ssn_last4,email,phone,tenant_id,created_at,mailing_city,mailing_state,mailing_zip
1058,Yarborough Welding Group LLC,,33-0419019,0669,steven.hill@yarboroughbiz.com,(645) 511164,BAYLINE,2023-05-11 11:16:29.433576-05:00,Greenville,SC,29601
1059,Salisbury Group Inc,,36-4528148,9481,joshua.lee@salisburyco.com,806-876-0516,NSC_DIRECT,2021-04-22 15:20:32.709170-05:00,Gastonia,NC,28054
1060,Smith Machine Partners LLC,Smith Machine Partners,32-0523145,3461,carol.suggs@smith.com,490-232-9267,CASCADE,2019-06-30 04:27:03.435413-05:00,Riverside,CA,92501
1061,Statesville Fitness Holdings LLC,,EIN 21-7894544,4857,richard.pridgen@statesville.com,439-239-2241,NSC_DIRECT,2019-02-09 05:35:59.491732-05:00,Durham,NC,27701
1062,Dilworth Flooring Inc,,EIN 27-6726536,,sharon.lee@dilworthbiz.com,359-600-1300,NSC_DIRECT,2023-03-26 00:45:39.317286-05:00,Fresno,CA,93701
1063,Tuckaseegee Services Co,Tuckaseegee Services,88-6594909,8366,brandon.mitchell@tuckaseegeeco.com,299-222-2222,NSC_DIRECT,2019-04-30 16:49:46.576643-05:00,Sacramento,CA,95814
1064,Providence Textile Co,,95-4328543,6479,betty.vasquez@providenceco.com,704-246-6475,NSC_DIRECT,2023-05-23 19:56:24.808307-05:00,Richmond,VA,23219
1065,Newton Print LLC,,88-6465577,1964,mark.miller@newtonbiz.com,9758480430,NSC_DIRECT,2019-04-25 13:41:55.466630-05:00,Richmond,VA,23219
1066,Mitchell Auto LLC,Mitchell Auto,63-2044784,5178,joshua.white@mitchellinc.com,948-498-2528,NSC_DIRECT,2025-03-02 19:20:14.331575-05:00,Richmond,VA,23219
1067,Ballantyne Pest Control Solutions Inc,,,1350,cynthia.whitfield@ballantyneco.com,757-732-8870,NSC_DIRECT,2021-11-14 15:25:47.594071-05:00,Atlanta,GA,30303
1068,Hernandez Staffing LLC,,94 5969930,1783,richard.baker@hernandez.com,262-764-3229,CASCADE,2020-01-23 03:44:13.016166-05:00,Fresno,CA,93701
1069,Maple Cabinet LLC,,880741630,9398,eric.flores@mapleco.com,601-494-2195,NSC_DIRECT,2021-10-19 19:54:04.599907-05:00,Charlotte,NC,28204
1070,Mooresville Insurance LLC,,83 6545083,,margaret.thomas@mooresville.com,548-864-0550,CASCADE,2019-11-04 01:32:18.617624-05:00,Sacramento,CA,95814
1071,Providence Coffee Holdings LLC,,719956686,,richard.thompson@providence.com,969-969-4992,NSC_DIRECT,2024-03-17 12:44:53.106223-05:00,Fresno,CA,93701
1072,Cornelius Salon LLC,,22 0429693,,joshua.okafor@corneliusbiz.com,630-977-6802,NSC_DIRECT,2020-05-19 19:13:37.324215-05:00,Savannah,GA,31401
1073,Cedar Tax Group LLC,,624155541,9555,nicole.anderson@cedarco.com,716-846-5909,CASCADE,2025-11-25 20:33:30.764204-05:00,Atlanta,GA,30303
1074,Shelby Medical Billing Solutions Inc,,EIN 62-1831936,,angela.harris@shelbyco.com,456-901-7766,BAYLINE,2023-08-13 09:11:52.982302-05:00,Savannah,GA,31401
1075,Statesville Dental Services LLC,,423944799,3075,matthew.pridgen@statesvillebiz.com,580-957-5268,BAYLINE,2019-02-08 20:41:27.578299-05:00,Raleigh,NC,27601
1076,Mallard Physical Therapy Inc,Mallard Physical Therapy,41-2016305,6682,lisa.sanchez@mallard.com,6133175658,NSC_DIRECT,2022-08-20 23:23:03.521665-05:00,Charlotte,NC,28204
1077,Cornelius Paving Holdings LLC,,72-5994704,,laura.martin@corneliusinc.com,2524629706,NSC_DIRECT,2023-12-10 12:35:37.020367-05:00,Savannah,GA,31401
1078,Dilworth Electric Group LLC,Dilworth Electric Group,47-0648019,8300,anna.ramirez@dilworthbiz.com,203-483-1890,NSC_DIRECT,2020-01-26 01:27:19.688669-05:00,Bakersfield,CA,93301
1079,Randolph Irrigation Inc,,55-6219046,3037,gary.flores@randolph.com,390-343-2286,NSC_DIRECT,2021-02-16 15:39:16.109068-05:00,Charlotte,NC,28204
1080,Gastonia Roofing Partners LLC,,33-4874322,5991,brandon.ramirez@gastoniaco.com,824-932-7935,NSC_DIRECT,2025-10-01 08:26:21.268477-05:00,Norfolk,VA,23510
1081,Elizabeth Bakery Solutions Inc,Elizabeth Bakery Solutions,96-5181870,8300,george.blalock@elizabethinc.com,396-422-3502,NSC_DIRECT,2019-10-08 16:39:39.809568-05:00,Charlotte,NC,28211
1082,Concord Textile Holdings LLC,,86-9327643,8408,brian.adams@concordco.com,589-617-9937,CASCADE,2025-04-16 15:36:48.439264-05:00,Sacramento,CA,95814
1083,Belmont Welding LLC,Belmont Welding,,5338,samantha.hill@belmontinc.com,313-758-9029,BAYLINE,2021-01-28 14:21:03.707365-05:00,Winston-Salem,NC,27101
1084,Monroe Company Group LLC,Monroe Company Group,57-3921007,6135,gregory.harris@monroe.com,699-518-1942,NSC_DIRECT,2023-05-07 11:23:37.129719-05:00,Durham,NC,27701
1085,Campbell Welding Services LLC,,91-2192581,4381,michael.adams@campbellbiz.com,(566) 797-7176,NSC_DIRECT,2020-06-23 16:29:01.445790-05:00,Nashville,TN,37201
1086,Yarborough Dental Holdings LLC,,50-6869305,,benjamin.mabry@yarboroughinc.com,573-844-1262,NSC_DIRECT,2022-03-20 16:29:59.796974-05:00,Knoxville,TN,37902
1087,Piedmont Company LLC,,34-3307250,0384,pamela.wright@piedmontco.com,503-451-3413,NSC_DIRECT,2022-03-18 22:50:06.541340-05:00,Columbia,SC,29201
1088,Tryon Roofing Inc,,72-1631782,6431,justin.harris@tryon.com,(338) 327-9863,NSC_DIRECT,2022-03-11 07:54:02.089584-05:00,Winston-Salem,NC,27101
1089,Pinehurst Tax LLC,Pinehurst Tax,64-9710809,6409,linda.thompson@pinehurst.com,342-891-0515,NSC_DIRECT,2021-10-14 17:19:46.616359-05:00,Atlanta,GA,30303
1090,Ironwood Paving Inc,,68-3604076,9956,ryan.okafor@ironwood.com,860-835-0824,NSC_DIRECT,2023-11-28 12:12:04.680507-05:00,Concord,NC,28025
1091,Mint Hill Roasters Holdings LLC,Mint Hill Roasters Holdings,26-4701435,6435,sharon.lewis@mintinc.com,476-845-4767,NSC_DIRECT,2020-08-07 21:04:55.643139-05:00,Bakersfield,CA,93301
1092,Thomas Paving Co,,49-5107695,9635,charles.walker@thomasbiz.com,3616899774,BAYLINE,2022-09-22 16:26:11.648098-05:00,Sacramento,CA,95814
1093,Steele Creek Machine Inc,,821758867,0914,stephanie.carter@steele.com,491-546-9771,NSC_DIRECT,2022-02-07 07:04:27.761528-05:00,Sacramento,CA,95814
1094,Randolph Insurance LLC,,613799804,9663,brandon.williams@randolphbiz.com,645-291-5272,NSC_DIRECT,2021-09-05 00:23:21.415061-05:00,Winston-Salem,NC,27101
1095,Idlewild Contractors LLC,,20-1018012,0032,susan.mitchell@idlewild.com,342-871-4848,BAYLINE,2020-01-15 10:58:31.197464-05:00,Savannah,GA,31401
1096,Cornelius Electric Inc,,43-5177386,4354,larry.walker@cornelius.com,786-436-3808,NSC_DIRECT,2024-05-14 05:32:32.943933-05:00,Norfolk,VA,23510
1097,Pinehurst Partners Services LLC,Pinehurst Partners Services,25-0492547,8396,george.nguyen@pinehurstbiz.com,740-965-7780,NSC_DIRECT,2019-12-12 03:47:15.438309-05:00,Winston-Salem,NC,27101
1098,Miller Plumbing Services LLC,,43-7866270,0692,richard.carter@millerbiz.com,481-617-0467,CASCADE,2022-07-15 20:20:44.153029-05:00,Fresno,CA,93701
1099,Harbor Partners Inc,,,4527,eric.gonzalez@harborbiz.com,552-326-7315,NSC_DIRECT,2026-01-21 01:28:53.873413-05:00,Asheville,NC,28801
1100,Nelson Flooring LLC,Nelson Flooring,96-6443154,1831,kenneth.okafor@nelsonbiz.com,546-723-3654,NSC_DIRECT,2022-09-25 12:13:22.657120-05:00,Durham,NC,27701
1101,Ramirez Textile LLC,,57-0436894,8384,cynthia.yarborough@ramirezbiz.com,820-666-3921,NSC_DIRECT,2019-11-30 14:33:20.438947-05:00,Nashville,TN,37201
1102,Piedmont Welding Co,,41-2270367,3788,jennifer.hall@piedmont.com,7566580019,NSC_DIRECT,2025-05-24 01:12:59.585165-05:00,Concord,NC,28025
1103,Campbell Paving LLC,,24-0195481,4349,nancy.hill@campbellco.com,215-796-4669,NSC_DIRECT,2023-07-31 23:37:13.269585-05:00,Rock Hill,SC,29730
1104,Providence Group Inc,,284819625,3754,michelle.moore@providencebiz.com,419-403-2325,NSC_DIRECT,2025-03-27 15:04:29.436726-05:00,Savannah,GA,31401
1105,Allen Tax LLC,Allen Tax,61-6106297,7532,katherine.johnson@allen.com,555-694-4978,BAYLINE,2021-08-25 19:36:37.025659-05:00,Fresno,CA,93701
1106,Concord Welding Services LLC,Concord Welding Services,51-6933807,1045,kevin.nguyen@concordbiz.com,315-510-7309,NSC_DIRECT,2020-04-30 07:28:19.511853-05:00,Raleigh,NC,27601
1107,Sardis Irrigation LLC,,,4325,christopher.gonzalez@sardis.com,741-901-2500,NSC_DIRECT,2025-12-07 06:05:59.036223-05:00,Charlotte,NC,28211
1108,Cedar Tax LLC,Cedar Tax,62-4496383,4849,karen.green@cedarbiz.com,673-898-0645,NSC_DIRECT,2025-03-22 15:47:02.121736-05:00,Rock Hill,SC,29730
1109,Pinehurst Tire LLC,,84 4570707,3294,shirley.wilson@pinehurstbiz.com,747-406-4379,CASCADE,2025-01-01 20:11:10.893546-05:00,Raleigh,NC,27601
1110,Matthews Works LLC,,31-4197307,8694,cynthia.adams@matthewsbiz.com,349-801-0796,NSC_DIRECT,2022-07-21 16:24:22.273996-05:00,Durham,NC,27701
1111,Piedmont Auto Solutions Inc,,47-9721234,5068,karen.hall@piedmontco.com,646-874-9355,NSC_DIRECT,2026-01-23 23:15:57.814417-05:00,Raleigh,NC,27601
1112,Cornelius Catering Co,Cornelius Catering,EIN 29-9146948,1235,stephen.johnson@corneliusinc.com,5849662345,NSC_DIRECT,2021-06-24 19:31:45.755939-05:00,Knoxville,TN,37902
1113,Waxhaw and Sons Solutions Inc,,94-5056227,7835,emily.ramirez@waxhawinc.com,784-353-6770,NSC_DIRECT,2024-07-07 01:03:33.423796-05:00,Fresno,CA,93701
1114,White Janitorial LLC,,82-3938299,7968,jason.moore@white.com,257-981-4031,NSC_DIRECT,2022-03-03 12:15:17.153671-05:00,Raleigh,NC,27601
1115,Cherryville Plumbing LLC,Cherryville Plumbing,62-1655251,3958,dorothy.ramirez@cherryvillebiz.com,964-813-6376,CASCADE,2025-07-23 19:23:51.911034-05:00,Columbia,SC,29201
1116,Shelby Flooring LLC,,29-8237398,8651,william.scott@shelby.com,793-772-3251,NSC_DIRECT,2023-08-18 01:57:13.057072-05:00,Bakersfield,CA,93301
1117,Cherryville Body Shop Inc,Cherryville Body Shop,527678106,3216,kenneth.brown@cherryvillebiz.com,2563597268,CASCADE,2020-11-20 18:47:14.881216-05:00,Fresno,CA,93701
1118,Ironwood Works LLC,,53-6020934,7655,barbara.yarborough@ironwoodbiz.com,333-538-7078,NSC_DIRECT,2024-01-23 09:41:45.442555-05:00,Durham,NC,27701
1119,Rowan Nursery LLC,,897572391,4146,margaret.mitchell@rowaninc.com,923-450-9406,NSC_DIRECT,2021-10-25 01:02:46.351786-05:00,Atlanta,GA,30303
1120,Salisbury Coffee Co,Salisbury Coffee,84-2528270,9759,donald.pridgen@salisbury.com,284-455-8875,CASCADE,2022-12-25 12:29:31.501179-05:00,Charlotte,NC,28202
1121,Cornelius Print Inc,,,,richard.nelson@corneliusinc.com,561-530-2333,NSC_DIRECT,2021-03-30 15:10:09.810419-05:00,Savannah,GA,31401
1122,Huntersville Logistics LLC,,35-8206806,3698,samuel.hernandez@huntersvillebiz.com,3803578982,BAYLINE,2021-06-22 09:54:48.581997-05:00,Charlotte,NC,28211
1123,Flores Veterinary Solutions Inc,,29-1317879,,benjamin.young@floresinc.com,6858436047,NSC_DIRECT,2022-05-31 22:26:50.423078-05:00,Rock Hill,SC,29730
1124,Ironwood Plumbing Group LLC,,76-4682610,8268,robert.harris@ironwood.com,388-957-4224,BAYLINE,2024-08-19 11:10:17.912504-05:00,Norfolk,VA,23510
1125,King Physical Therapy Inc,King Physical Therapy,77-3771451,2899,patricia.ramirez@kinginc.com,783-652-4739,NSC_DIRECT,2022-11-13 01:14:37.511293-05:00,Durham,NC,27701
1126,Okafor Coffee Inc,,885423302,,rebecca.okafor@okaforco.com,511-422-8084,BAYLINE,2022-08-24 11:58:54.851026-05:00,Charlotte,NC,28202
1127,Brown Janitorial Services LLC,,87-2362052,2480,daniel.jackson@brownbiz.com,564-936-2255,BAYLINE,2024-05-27 13:39:01.017930-05:00,Rock Hill,SC,29730
1128,Harbor Enterprises Services LLC,Harbor Enterprises Services,85-5211719,,jonathan.sanchez@harborbiz.com,7713785060,NSC_DIRECT,2020-06-24 21:39:05.594402-05:00,Norfolk,VA,23510
1129,Randolph Janitorial LLC,,56-0349112,2029,kimberly.perez@randolphbiz.com,675-261-3913,NSC_DIRECT,2020-01-06 23:36:10.299948-05:00,Greenville,SC,29601
1130,Vasquez Body Shop Partners LLC,Vasquez Body Shop Partners,,5322,william.adams@vasquezco.com,397-378-1809,CASCADE,2024-06-01 19:16:44.678654-05:00,Sacramento,CA,95814
1131,Hickory Staffing LLC,,511765614,2798,joshua.jones@hickoryco.com,318-624-8315,NSC_DIRECT,2025-02-28 14:28:14.136021-05:00,Fresno,CA,93701
1132,Carter Realty Solutions Inc,,,0244,lisa.young@carter.com,(344) 995-0805,NSC_DIRECT,2023-02-20 05:32:45.191676-05:00,Savannah,GA,31401
1133,Providence Freight Solutions Inc,Providence Freight Solutions,59-4854602,0362,emily.baker@providenceinc.com,381-419-3278,BAYLINE,2019-06-02 05:21:27.019471-05:00,Rock Hill,SC,29730
1134,Hall Staffing LLC,,21 7332856,1090,emily.harris@hallco.com,258-923-9424,NSC_DIRECT,2020-03-25 03:08:42.764625-05:00,Nashville,TN,37201
1135,Sunbelt Cabinet Co,,868281345,,eric.johnson@sunbeltbiz.com,955-698-2073,CASCADE,2025-10-16 15:35:38.057830-05:00,Riverside,CA,92501
1136,Randolph Pest Control Inc,,27-7711682,6203,justin.martinez@randolphinc.com,8539973780,BAYLINE,2020-06-04 09:46:19.462796-05:00,Asheville,NC,28801
1137,Waxhaw Grocery Solutions Inc,,77-4701563,1467,eric.suggs@waxhaw.com,414-858-6443,NSC_DIRECT,2020-05-29 08:18:05.495248-05:00,Charlotte,NC,28202
1138,Uwharrie Services LLC,Uwharrie Services,64-1067220,6869,dorothy.lewis@uwharrie.com,581-843-3553,BAYLINE,2025-01-09 10:51:07.561207-05:00,Fresno,CA,93701
1139,Steele Creek Brothers LLC,,79-0780529,0994,margaret.thompson@steelebiz.com,785-330-4284,NSC_DIRECT,2020-07-09 21:49:25.378655-05:00,Fresno,CA,93701
1140,Kestrel Tire Inc,,,2969,kenneth.moore@kestrelbiz.com,299-503-0563,NSC_DIRECT,2022-05-05 15:58:35.421363-05:00,Sacramento,CA,95814
1141,Newton Veterinary LLC,,45-1082423,0962,jonathan.brown@newtoninc.com,408-928-7656,NSC_DIRECT,2022-03-07 11:19:16.724360-05:00,Fresno,CA,93701
1142,Pinehurst Veterinary Group LLC,Pinehurst Veterinary Group,951747873,2917,samantha.nelson@pinehurstbiz.com,578-894-6746,NSC_DIRECT,2019-05-17 23:29:56.327804-05:00,Riverside,CA,92501
1143,Statesville Coffee Holdings LLC,,82-0143164,9600,christopher.allen@statesvilleinc.com,676-526-6126,NSC_DIRECT,2023-12-03 14:11:05.895501-05:00,Riverside,CA,92501
1144,Sanchez Metal Solutions Inc,,53-4191681,0525,james.davis@sanchezco.com,537-905-1906,CASCADE,2022-03-03 04:10:17.265477-05:00,Concord,NC,28025
1145,Mint Hill Staffing LLC,,,3116,nancy.hernandez@mintbiz.com,9537807935,NSC_DIRECT,2024-12-23 21:14:16.423414-05:00,Riverside,CA,92501
1146,Lantern Print Partners LLC,,,5668,justin.martin@lanterninc.com,5838741978,NSC_DIRECT,2022-12-12 11:04:43.078687-05:00,Greenville,SC,29601
1147,Mallard and Sons Holdings LLC,,62-0088849,8871,samuel.brown@mallard.com,965-368-9840,BAYLINE,2024-08-25 22:48:06.132806-05:00,Atlanta,GA,30303
1148,Newton Supply LLC,,966532507,,steven.roberts@newton.com,552-384-9226,BAYLINE,2021-03-18 03:50:48.922407-05:00,Sacramento,CA,95814
1149,Salisbury Body Shop LLC,,23-6319969,7806,dorothy.thompson@salisbury.com,680-348-9589,NSC_DIRECT,2021-12-14 19:11:41.268879-05:00,Fresno,CA,93701
1150,Providence HVAC Solutions Inc,,51-5116684,4741,thomas.walker@providence.com,727-824-5745,CASCADE,2023-11-03 05:09:35.942670-05:00,Sacramento,CA,95814
1151,Lantern and Sons LLC,,92-9267757,4699,jessica.campbell@lantern.com,259-846-2108,BAYLINE,2019-03-19 06:18:18.110524-05:00,Atlanta,GA,30303
1152,Sunbelt Towing Partners LLC,,86-5943055,,samantha.scott@sunbeltinc.com,834-490-9792,NSC_DIRECT,2024-09-19 04:09:34.625789-05:00,Nashville,TN,37201
1153,Cherryville Towing LLC,,,1422,kenneth.perez@cherryville.com,909-487-7831,CASCADE,2025-05-21 04:26:48.111578-05:00,Atlanta,GA,30303
1154,Steele Creek Enterprises Inc,,38-4813728,2446,jessica.young@steelebiz.com,277-314-5750,NSC_DIRECT,2023-11-26 12:38:18.051167-05:00,Greenville,SC,29601
1155,Anderson Irrigation Solutions Inc,,22-9902507,,gregory.hall@andersonbiz.com,733-993-4212,NSC_DIRECT,2023-03-10 07:40:29.243531-05:00,Richmond,VA,23219
1156,Rivera Salon Holdings LLC,,76-0507157,5213,edward.roberts@riveraco.com,4804287422,NSC_DIRECT,2022-11-16 16:49:16.686943-05:00,Gastonia,NC,28054
1157,Rowan Print Holdings LLC,,700005048,7260,steven.hall@rowanbiz.com,833-531-9785,NSC_DIRECT,2019-01-02 09:27:14.952682-05:00,Charlotte,NC,28202
1158,Freedom Works Inc,Freedom Works,75-9543592,3808,jennifer.ramirez@freedombiz.com,3198070030,NSC_DIRECT,2024-03-23 16:10:49.791146-05:00,Concord,NC,28025
1159,Shelby Janitorial LLC,,87-7940353,5761,gregory.hill@shelbyinc.com,330-941-5986,NSC_DIRECT,2022-12-28 21:31:01.056508-05:00,Concord,NC,28025
1160,Ironwood Contractors Group LLC,,EIN 53-6578366,4977,jennifer.blalock@ironwoodco.com,961-433-8132,NSC_DIRECT,2024-05-01 13:58:51.512262-05:00,Savannah,GA,31401
1161,Piedmont Electric Solutions Inc,Piedmont Electric Solutions,459699239,6415,stephanie.patel@piedmontinc.com,683-974-2288,NSC_DIRECT,2020-07-23 02:31:51.869871-05:00,Columbia,SC,29201
1162,Cherryville Medical Billing Group LLC,Cherryville Medical Billing Group,79-6564940,,emma.carter@cherryvilleco.com,279-307-8023,NSC_DIRECT,2023-09-19 12:04:28.788769-05:00,Asheville,NC,28801
1163,Monroe Plumbing Group LLC,,25-1082495,9405,sandra.king@monroeinc.com,7007771359,NSC_DIRECT,2025-04-27 06:21:36.428457-05:00,Charlotte,NC,28202
1164,Lantern Enterprises Holdings LLC,,222418899,4366,brenda.scott@lanternbiz.com,727-489-1966,CASCADE,2024-05-01 17:12:26.924449-05:00,Riverside,CA,92501
1165,Davidson Freight LLC,,33-1657204,5070,ronald.scott@davidsoninc.com,(898) 927-8579,NSC_DIRECT,2024-10-14 16:21:19.790157-05:00,Norfolk,VA,23510
1166,Blue Ridge Brothers Solutions Inc,,66-0903033,0789,kevin.sanchez@blueinc.com,246-870-1905,NSC_DIRECT,2024-10-23 05:30:11.575245-05:00,Savannah,GA,31401
1167,Hill Machine Services LLC,,51-1293741,3882,jonathan.wilson@hillinc.com,466-642-9249,NSC_DIRECT,2022-10-16 21:48:39.999744-05:00,Savannah,GA,31401
1168,Catawba Contractors Partners LLC,Catawba Contractors Partners,,8424,sandra.vasquez@catawbabiz.com,(902) 469-8690,BAYLINE,2021-04-10 12:13:49.775402-05:00,Raleigh,NC,27601
1169,Kestrel Childcare Inc,Kestrel Childcare,63-0193777,3060,sandra.rivera@kestrelinc.com,645-270-4702,NSC_DIRECT,2022-09-26 03:53:10.121611-05:00,Charlotte,NC,28202
1170,Piedmont Contractors Holdings LLC,,773771821,1246,matthew.jones@piedmontco.com,8118426020,BAYLINE,2019-06-07 14:33:24.161587-05:00,Nashville,TN,37201
1171,Matthews Security Co,,70-0876027,2900,edward.robinson@matthews.com,904-483-1415,NSC_DIRECT,2021-12-14 12:29:41.723876-05:00,Sacramento,CA,95814
1172,Mallard Dental Solutions Inc,,598616662,2667,steven.taylor@mallard.com,211-466-6730,NSC_DIRECT,2024-03-09 06:15:51.237237-05:00,Charlotte,NC,28204
1173,Idlewild Body Shop Solutions Inc,Idlewild Body Shop Solutions,43-2904301,0529,nicholas.carter@idlewildbiz.com,987-708-5142,NSC_DIRECT,2021-12-04 16:07:59.887198-05:00,Savannah,GA,31401
1174,Cornelius Insurance Inc,,56-7302637,1576,karen.flores@cornelius.com,890-264-3790,NSC_DIRECT,2024-07-14 22:16:17.501957-05:00,Nashville,TN,37201
1175,Rowan Veterinary Inc,Rowan Veterinary,269979069,1573,mark.gonzalez@rowaninc.com,8566651658,NSC_DIRECT,2025-01-10 21:17:44.361232-05:00,Raleigh,NC,27601
1176,Newton Dental Group LLC,,623883498,6327,brenda.smith@newton.com,466-857-0813,NSC_DIRECT,2023-08-21 08:12:00.886733-05:00,Fresno,CA,93701
1177,Harbor Cabinet LLC,,43-9429303,9817,richard.campbell@harbor.com,390-733-1009,NSC_DIRECT,2024-09-27 16:49:27.409979-05:00,Raleigh,NC,27601
1178,Granite Insurance LLC,,60-4606810,,charles.white@granitebiz.com,469-343-7656,NSC_DIRECT,2022-12-17 15:25:51.989849-05:00,Gastonia,NC,28054
1179,Blue Ridge Associates Holdings LLC,Blue Ridge Associates Holdings,62-0612038,4103,linda.suggs@blue.com,376-626-3819,BAYLINE,2025-08-12 00:15:27.299528-05:00,Norfolk,VA,23510
1180,Sharon Roasters Partners LLC,,89 8402511,5141,karen.wright@sharoninc.com,638-841-1182,CASCADE,2021-06-22 18:26:57.161111-05:00,Riverside,CA,92501
1181,Elizabeth and Sons Inc,Elizabeth and Sons,93-0039798,1453,gregory.white@elizabethbiz.com,3425711210,NSC_DIRECT,2025-08-31 10:34:42.417709-05:00,Nashville,TN,37201
1182,Gastonia Childcare Partners LLC,Gastonia Childcare Partners,66-4668272,1337,kevin.davis@gastonia.com,(537) 821-1163,NSC_DIRECT,2023-12-20 00:32:06.549871-05:00,Greenville,SC,29601
1183,Rowan Logistics Group LLC,,92-3045448,5813,elizabeth.jones@rowanbiz.com,611-731-4494,NSC_DIRECT,2020-08-06 18:44:27.334484-05:00,Rock Hill,SC,29730
1184,Anderson Insurance Holdings LLC,,,,amanda.thomas@andersonbiz.com,600-602-2145,NSC_DIRECT,2023-08-04 08:51:56.245146-05:00,Asheville,NC,28801
1185,Rowan Childcare LLC,,54 4955906,8663,shirley.king@rowan.com,247-596-0485,BAYLINE,2022-07-25 13:43:04.878069-05:00,Charlotte,NC,28202
1186,Idlewild Staffing Inc,,23-3698856,0112,betty.hall@idlewildco.com,732-216-9556,BAYLINE,2025-09-07 12:01:10.876166-05:00,Sacramento,CA,95814
1187,Idlewild Company Inc,,,5186,anthony.brown@idlewildbiz.com,4016057500,NSC_DIRECT,2020-12-26 16:40:40.346549-05:00,Riverside,CA,92501
1188,Ballantyne Veterinary Services LLC,,583026555,3687,amy.cheng@ballantyneco.com,560-782-6055,NSC_DIRECT,2020-11-14 17:26:50.668924-05:00,Raleigh,NC,27601
1189,Ironwood Enterprises Partners LLC,,71-7502494,5397,lisa.campbell@ironwoodbiz.com,590-481-9774,BAYLINE,2025-08-09 00:41:41.770356-05:00,Norfolk,VA,23510
1190,Dilworth Pharmacy Services LLC,,59-1382724,8966,nicole.campbell@dilworthco.com,299-503-8440,NSC_DIRECT,2022-12-09 02:52:47.276392-05:00,Savannah,GA,31401
1191,Tuckaseegee Pharmacy LLC,,54-6894330,3694,matthew.harris@tuckaseegee.com,760-319-0250,NSC_DIRECT,2025-01-07 16:25:57.548061-05:00,Asheville,NC,28801
1192,Waxhaw Salon Inc,,36-8630031,2924,daniel.taylor@waxhaw.com,4727469833,NSC_DIRECT,2019-02-27 22:41:18.325992-05:00,Winston-Salem,NC,27101
1193,Waxhaw Cabinet Services LLC,,EIN 59-7661990,5470,ashley.jackson@waxhawbiz.com,(995) 350-7807,NSC_DIRECT,2024-06-18 13:52:54.781791-05:00,Charlotte,NC,28204
1194,Waxhaw Group Services LLC,,23-7443667,5010,george.hernandez@waxhawbiz.com,810-523-2728,NSC_DIRECT,2024-01-25 17:34:02.218369-05:00,Fresno,CA,93701
1195,Kestrel Realty Co,Kestrel Realty,61-3275342,1337,david.gonzalez@kestrelco.com,925-636-6732,BAYLINE,2022-10-21 01:37:28.764940-05:00,Knoxville,TN,37902
1196,Brown Fitness Group LLC,,,6794,emily.lewis@brownco.com,813-799-0972,CASCADE,2024-11-21 07:52:55.451079-05:00,Riverside,CA,92501
1197,Pinehurst Logistics Inc,,20-4431952,5983,cynthia.lopez@pinehurstco.com,966-835-7066,NSC_DIRECT,2025-11-20 13:56:21.190129-05:00,Gastonia,NC,28054
